table_number,table_title,title_fr,row_label,row_kind,year,value,provisional,n_editions,agreement,edition,page
10.12,ENTREES DES TUNISIENS ﺩﺧﻮﻝ ﺍﻟﺘﻮﻧﺴﻴﻴﻦ ﺣﺴﺐ ﻃﺮﻕ ﺍﻟﻨﻘﻞ12,entrees des tunisiens 12,Hazoua,data,2000,2.3,False,2,confirmed,2003,138
10.12,ENTREES DES TUNISIENS ﺩﺧﻮﻝ ﺍﻟﺘﻮﻧﺴﻴﻴﻦ ﺣﺴﺐ ﻃﺮﻕ ﺍﻟﻨﻘﻞ12,entrees des tunisiens 12,Hazoua,data,2001,2.3,False,3,confirmed,2005,140
10.12,ENTREES DES TUNISIENS ﺩﺧﻮﻝ ﺍﻟﺘﻮﻧﺴﻴﻴﻦ ﺣﺴﺐ ﻃﺮﻕ ﺍﻟﻨﻘﻞ12,entrees des tunisiens 12,Hazoua,data,2002,4.2,False,4,confirmed,2006,140
10.12,ENTREES DES TUNISIENS ﺩﺧﻮﻝ ﺍﻟﺘﻮﻧﺴﻴﻴﻦ ﺣﺴﺐ ﻃﺮﻕ ﺍﻟﻨﻘﻞ12,entrees des tunisiens 12,Hazoua,data,2003,16.0,False,3,confirmed,2006,140
10.12,ENTREES DES TUNISIENS ﺩﺧﻮﻝ ﺍﻟﺘﻮﻧﺴﻴﻴﻦ ﺣﺴﺐ ﻃﺮﻕ ﺍﻟﻨﻘﻞ12,entrees des tunisiens 12,Hazoua,data,2004,24.6,False,2,confirmed,2006,140
10.12,ENTREES DES TUNISIENS ﺩﺧﻮﻝ ﺍﻟﺘﻮﻧﺴﻴﻴﻦ ﺣﺴﺐ ﻃﺮﻕ ﺍﻟﻨﻘﻞ12,entrees des tunisiens 12,Hazoua,data,2005,30.0,False,2,confirmed,2006,140
10.12,ENTREES DES TUNISIENS ﺩﺧﻮﻝ ﺍﻟﺘﻮﻧﺴﻴﻴﻦ ﺣﺴﺐ ﻃﺮﻕ ﺍﻟﻨﻘﻞ12,entrees des tunisiens 12,Hazoua,data,2006,18.3,False,1,single source,2006,140
10.12,ENTREES DES TUNISIENS ﺩﺧﻮﻝ ﺍﻟﺘﻮﻧﺴﻴﻴﻦ ﺣﺴﺐ ﻃﺮﻕ ﺍﻟﻨﻘﻞ12,entrees des tunisiens 12,I. Voie Aérienne,data,1998,560.3,False,1,single source,2002,138
10.12,ENTREES DES TUNISIENS ﺩﺧﻮﻝ ﺍﻟﺘﻮﻧﺴﻴﻴﻦ ﺣﺴﺐ ﻃﺮﻕ ﺍﻟﻨﻘﻞ12,entrees des tunisiens 12,I. Voie Aérienne,data,1999,564.9,False,2,confirmed,2003,138
10.12,ENTREES DES TUNISIENS ﺩﺧﻮﻝ ﺍﻟﺘﻮﻧﺴﻴﻴﻦ ﺣﺴﺐ ﻃﺮﻕ ﺍﻟﻨﻘﻞ12,entrees des tunisiens 12,I. Voie Aérienne,data,2000,742.6,False,2,confirmed,2003,138
10.12,ENTREES DES TUNISIENS ﺩﺧﻮﻝ ﺍﻟﺘﻮﻧﺴﻴﻴﻦ ﺣﺴﺐ ﻃﺮﻕ ﺍﻟﻨﻘﻞ12,entrees des tunisiens 12,I. Voie Aérienne,data,2001,661.9,False,3,confirmed,2005,140
10.12,ENTREES DES TUNISIENS ﺩﺧﻮﻝ ﺍﻟﺘﻮﻧﺴﻴﻴﻦ ﺣﺴﺐ ﻃﺮﻕ ﺍﻟﻨﻘﻞ12,entrees des tunisiens 12,I. Voie Aérienne,data,2002,650.8,False,4,confirmed,2006,140
10.12,ENTREES DES TUNISIENS ﺩﺧﻮﻝ ﺍﻟﺘﻮﻧﺴﻴﻴﻦ ﺣﺴﺐ ﻃﺮﻕ ﺍﻟﻨﻘﻞ12,entrees des tunisiens 12,I. Voie Aérienne,data,2003,663.5,False,3,confirmed,2006,140
10.12,ENTREES DES TUNISIENS ﺩﺧﻮﻝ ﺍﻟﺘﻮﻧﺴﻴﻴﻦ ﺣﺴﺐ ﻃﺮﻕ ﺍﻟﻨﻘﻞ12,entrees des tunisiens 12,I. Voie Aérienne,data,2004,709.7,False,2,confirmed,2006,140
10.12,ENTREES DES TUNISIENS ﺩﺧﻮﻝ ﺍﻟﺘﻮﻧﺴﻴﻴﻦ ﺣﺴﺐ ﻃﺮﻕ ﺍﻟﻨﻘﻞ12,entrees des tunisiens 12,I. Voie Aérienne,data,2005,733.7,False,2,confirmed,2006,140
10.12,ENTREES DES TUNISIENS ﺩﺧﻮﻝ ﺍﻟﺘﻮﻧﺴﻴﻴﻦ ﺣﺴﺐ ﻃﺮﻕ ﺍﻟﻨﻘﻞ12,entrees des tunisiens 12,I. Voie Aérienne,data,2006,790.0,False,1,single source,2006,140
10.12,ENTREES DES TUNISIENS ﺩﺧﻮﻝ ﺍﻟﺘﻮﻧﺴﻴﻴﻦ ﺣﺴﺐ ﻃﺮﻕ ﺍﻟﻨﻘﻞ12,entrees des tunisiens 12,II. Voie Terrestre,data,1998,797.5,False,1,single source,2002,138
10.12,ENTREES DES TUNISIENS ﺩﺧﻮﻝ ﺍﻟﺘﻮﻧﺴﻴﻴﻦ ﺣﺴﺐ ﻃﺮﻕ ﺍﻟﻨﻘﻞ12,entrees des tunisiens 12,II. Voie Terrestre,data,1999,687.3,False,2,confirmed,2003,138
10.12,ENTREES DES TUNISIENS ﺩﺧﻮﻝ ﺍﻟﺘﻮﻧﺴﻴﻴﻦ ﺣﺴﺐ ﻃﺮﻕ ﺍﻟﻨﻘﻞ12,entrees des tunisiens 12,II. Voie Terrestre,data,2000,701.9,False,2,confirmed,2003,138
10.12,ENTREES DES TUNISIENS ﺩﺧﻮﻝ ﺍﻟﺘﻮﻧﺴﻴﻴﻦ ﺣﺴﺐ ﻃﺮﻕ ﺍﻟﻨﻘﻞ12,entrees des tunisiens 12,II. Voie Terrestre,data,2001,759.9,False,3,confirmed,2005,140
10.12,ENTREES DES TUNISIENS ﺩﺧﻮﻝ ﺍﻟﺘﻮﻧﺴﻴﻴﻦ ﺣﺴﺐ ﻃﺮﻕ ﺍﻟﻨﻘﻞ12,entrees des tunisiens 12,II. Voie Terrestre,data,2002,1004.9,False,4,confirmed,2006,140
10.12,ENTREES DES TUNISIENS ﺩﺧﻮﻝ ﺍﻟﺘﻮﻧﺴﻴﻴﻦ ﺣﺴﺐ ﻃﺮﻕ ﺍﻟﻨﻘﻞ12,entrees des tunisiens 12,II. Voie Terrestre,data,2003,1387.1,False,3,confirmed,2006,140
10.12,ENTREES DES TUNISIENS ﺩﺧﻮﻝ ﺍﻟﺘﻮﻧﺴﻴﻴﻦ ﺣﺴﺐ ﻃﺮﻕ ﺍﻟﻨﻘﻞ12,entrees des tunisiens 12,II. Voie Terrestre,data,2004,1375.1,False,2,confirmed,2006,140
10.12,ENTREES DES TUNISIENS ﺩﺧﻮﻝ ﺍﻟﺘﻮﻧﺴﻴﻴﻦ ﺣﺴﺐ ﻃﺮﻕ ﺍﻟﻨﻘﻞ12,entrees des tunisiens 12,II. Voie Terrestre,data,2005,1253.2,False,2,confirmed,2006,140
10.12,ENTREES DES TUNISIENS ﺩﺧﻮﻝ ﺍﻟﺘﻮﻧﺴﻴﻴﻦ ﺣﺴﺐ ﻃﺮﻕ ﺍﻟﻨﻘﻞ12,entrees des tunisiens 12,II. Voie Terrestre,data,2006,1246.0,False,1,single source,2006,140
10.12,ENTREES DES TUNISIENS ﺩﺧﻮﻝ ﺍﻟﺘﻮﻧﺴﻴﻴﻦ ﺣﺴﺐ ﻃﺮﻕ ﺍﻟﻨﻘﻞ12,entrees des tunisiens 12,III. Voie Maritime,data,1998,130.2,False,1,single source,2002,138
10.12,ENTREES DES TUNISIENS ﺩﺧﻮﻝ ﺍﻟﺘﻮﻧﺴﻴﻴﻦ ﺣﺴﺐ ﻃﺮﻕ ﺍﻟﻨﻘﻞ12,entrees des tunisiens 12,III. Voie Maritime,data,1999,151.5,False,2,confirmed,2003,138
10.12,ENTREES DES TUNISIENS ﺩﺧﻮﻝ ﺍﻟﺘﻮﻧﺴﻴﻴﻦ ﺣﺴﺐ ﻃﺮﻕ ﺍﻟﻨﻘﻞ12,entrees des tunisiens 12,III. Voie Maritime,data,2000,163.1,False,2,confirmed,2003,138
10.12,ENTREES DES TUNISIENS ﺩﺧﻮﻝ ﺍﻟﺘﻮﻧﺴﻴﻴﻦ ﺣﺴﺐ ﻃﺮﻕ ﺍﻟﻨﻘﻞ12,entrees des tunisiens 12,III. Voie Maritime,data,2001,174.5,False,3,confirmed,2005,140
10.12,ENTREES DES TUNISIENS ﺩﺧﻮﻝ ﺍﻟﺘﻮﻧﺴﻴﻴﻦ ﺣﺴﺐ ﻃﺮﻕ ﺍﻟﻨﻘﻞ12,entrees des tunisiens 12,III. Voie Maritime,data,2002,186.4,False,4,confirmed,2006,140
10.12,ENTREES DES TUNISIENS ﺩﺧﻮﻝ ﺍﻟﺘﻮﻧﺴﻴﻴﻦ ﺣﺴﺐ ﻃﺮﻕ ﺍﻟﻨﻘﻞ12,entrees des tunisiens 12,III. Voie Maritime,data,2003,196.9,False,3,confirmed,2006,140
10.12,ENTREES DES TUNISIENS ﺩﺧﻮﻝ ﺍﻟﺘﻮﻧﺴﻴﻴﻦ ﺣﺴﺐ ﻃﺮﻕ ﺍﻟﻨﻘﻞ12,entrees des tunisiens 12,III. Voie Maritime,data,2004,211.4,False,2,confirmed,2006,140
10.12,ENTREES DES TUNISIENS ﺩﺧﻮﻝ ﺍﻟﺘﻮﻧﺴﻴﻴﻦ ﺣﺴﺐ ﻃﺮﻕ ﺍﻟﻨﻘﻞ12,entrees des tunisiens 12,III. Voie Maritime,data,2005,235.5,False,2,confirmed,2006,140
10.12,ENTREES DES TUNISIENS ﺩﺧﻮﻝ ﺍﻟﺘﻮﻧﺴﻴﻴﻦ ﺣﺴﺐ ﻃﺮﻕ ﺍﻟﻨﻘﻞ12,entrees des tunisiens 12,III. Voie Maritime,data,2006,264.8,False,1,single source,2006,140
10.12,ENTREES DES TUNISIENS ﺩﺧﻮﻝ ﺍﻟﺘﻮﻧﺴﻴﻴﻦ ﺣﺴﺐ ﻃﺮﻕ ﺍﻟﻨﻘﻞ12,entrees des tunisiens 12,Jerba-Zarzis,data,1998,39.4,False,1,single source,2002,138
10.12,ENTREES DES TUNISIENS ﺩﺧﻮﻝ ﺍﻟﺘﻮﻧﺴﻴﻴﻦ ﺣﺴﺐ ﻃﺮﻕ ﺍﻟﻨﻘﻞ12,entrees des tunisiens 12,Jerba-Zarzis,data,1999,32.1,False,2,confirmed,2003,138
10.12,ENTREES DES TUNISIENS ﺩﺧﻮﻝ ﺍﻟﺘﻮﻧﺴﻴﻴﻦ ﺣﺴﺐ ﻃﺮﻕ ﺍﻟﻨﻘﻞ12,entrees des tunisiens 12,Jerba-Zarzis,data,2000,45.3,False,2,confirmed,2003,138
10.12,ENTREES DES TUNISIENS ﺩﺧﻮﻝ ﺍﻟﺘﻮﻧﺴﻴﻴﻦ ﺣﺴﺐ ﻃﺮﻕ ﺍﻟﻨﻘﻞ12,entrees des tunisiens 12,Jerba-Zarzis,data,2001,49.7,False,3,confirmed,2005,140
10.12,ENTREES DES TUNISIENS ﺩﺧﻮﻝ ﺍﻟﺘﻮﻧﺴﻴﻴﻦ ﺣﺴﺐ ﻃﺮﻕ ﺍﻟﻨﻘﻞ12,entrees des tunisiens 12,Jerba-Zarzis,data,2002,51.2,False,4,confirmed,2006,140
10.12,ENTREES DES TUNISIENS ﺩﺧﻮﻝ ﺍﻟﺘﻮﻧﺴﻴﻴﻦ ﺣﺴﺐ ﻃﺮﻕ ﺍﻟﻨﻘﻞ12,entrees des tunisiens 12,Jerba-Zarzis,data,2003,57.4,False,3,confirmed,2006,140
10.12,ENTREES DES TUNISIENS ﺩﺧﻮﻝ ﺍﻟﺘﻮﻧﺴﻴﻴﻦ ﺣﺴﺐ ﻃﺮﻕ ﺍﻟﻨﻘﻞ12,entrees des tunisiens 12,Jerba-Zarzis,data,2004,61.0,False,2,confirmed,2006,140
10.12,ENTREES DES TUNISIENS ﺩﺧﻮﻝ ﺍﻟﺘﻮﻧﺴﻴﻴﻦ ﺣﺴﺐ ﻃﺮﻕ ﺍﻟﻨﻘﻞ12,entrees des tunisiens 12,Jerba-Zarzis,data,2005,65.3,False,2,confirmed,2006,140
10.12,ENTREES DES TUNISIENS ﺩﺧﻮﻝ ﺍﻟﺘﻮﻧﺴﻴﻴﻦ ﺣﺴﺐ ﻃﺮﻕ ﺍﻟﻨﻘﻞ12,entrees des tunisiens 12,Jerba-Zarzis,data,2006,75.0,False,1,single source,2006,140
10.12,ENTREES DES TUNISIENS ﺩﺧﻮﻝ ﺍﻟﺘﻮﻧﺴﻴﻴﻦ ﺣﺴﺐ ﻃﺮﻕ ﺍﻟﻨﻘﻞ12,entrees des tunisiens 12,Monastir,data,1998,62.6,False,1,single source,2002,138
10.12,ENTREES DES TUNISIENS ﺩﺧﻮﻝ ﺍﻟﺘﻮﻧﺴﻴﻴﻦ ﺣﺴﺐ ﻃﺮﻕ ﺍﻟﻨﻘﻞ12,entrees des tunisiens 12,Monastir,data,1999,69.5,False,2,confirmed,2003,138
10.12,ENTREES DES TUNISIENS ﺩﺧﻮﻝ ﺍﻟﺘﻮﻧﺴﻴﻴﻦ ﺣﺴﺐ ﻃﺮﻕ ﺍﻟﻨﻘﻞ12,entrees des tunisiens 12,Monastir,data,2000,75.4,False,2,confirmed,2003,138
10.12,ENTREES DES TUNISIENS ﺩﺧﻮﻝ ﺍﻟﺘﻮﻧﺴﻴﻴﻦ ﺣﺴﺐ ﻃﺮﻕ ﺍﻟﻨﻘﻞ12,entrees des tunisiens 12,Monastir,data,2001,78.6,False,3,confirmed,2005,140
10.12,ENTREES DES TUNISIENS ﺩﺧﻮﻝ ﺍﻟﺘﻮﻧﺴﻴﻴﻦ ﺣﺴﺐ ﻃﺮﻕ ﺍﻟﻨﻘﻞ12,entrees des tunisiens 12,Monastir,data,2002,79.3,False,4,confirmed,2006,140
10.12,ENTREES DES TUNISIENS ﺩﺧﻮﻝ ﺍﻟﺘﻮﻧﺴﻴﻴﻦ ﺣﺴﺐ ﻃﺮﻕ ﺍﻟﻨﻘﻞ12,entrees des tunisiens 12,Monastir,data,2003,87.9,False,3,confirmed,2006,140
10.12,ENTREES DES TUNISIENS ﺩﺧﻮﻝ ﺍﻟﺘﻮﻧﺴﻴﻴﻦ ﺣﺴﺐ ﻃﺮﻕ ﺍﻟﻨﻘﻞ12,entrees des tunisiens 12,Monastir,data,2004,90.7,False,2,confirmed,2006,140
10.12,ENTREES DES TUNISIENS ﺩﺧﻮﻝ ﺍﻟﺘﻮﻧﺴﻴﻴﻦ ﺣﺴﺐ ﻃﺮﻕ ﺍﻟﻨﻘﻞ12,entrees des tunisiens 12,Monastir,data,2005,98.7,False,2,confirmed,2006,140
10.12,ENTREES DES TUNISIENS ﺩﺧﻮﻝ ﺍﻟﺘﻮﻧﺴﻴﻴﻦ ﺣﺴﺐ ﻃﺮﻕ ﺍﻟﻨﻘﻞ12,entrees des tunisiens 12,Monastir,data,2006,112.9,False,1,single source,2006,140
10.12,ENTREES DES TUNISIENS ﺩﺧﻮﻝ ﺍﻟﺘﻮﻧﺴﻴﻴﻦ ﺣﺴﺐ ﻃﺮﻕ ﺍﻟﻨﻘﻞ12,entrees des tunisiens 12,Ras Jedir,data,1998,768.3,False,1,single source,2002,138
10.12,ENTREES DES TUNISIENS ﺩﺧﻮﻝ ﺍﻟﺘﻮﻧﺴﻴﻴﻦ ﺣﺴﺐ ﻃﺮﻕ ﺍﻟﻨﻘﻞ12,entrees des tunisiens 12,Ras Jedir,data,1999,656.3,False,2,confirmed,2003,138
10.12,ENTREES DES TUNISIENS ﺩﺧﻮﻝ ﺍﻟﺘﻮﻧﺴﻴﻴﻦ ﺣﺴﺐ ﻃﺮﻕ ﺍﻟﻨﻘﻞ12,entrees des tunisiens 12,Ras Jedir,data,2000,661.1,False,2,confirmed,2003,138
10.12,ENTREES DES TUNISIENS ﺩﺧﻮﻝ ﺍﻟﺘﻮﻧﺴﻴﻴﻦ ﺣﺴﺐ ﻃﺮﻕ ﺍﻟﻨﻘﻞ12,entrees des tunisiens 12,Ras Jedir,data,2001,718.9,False,3,confirmed,2005,140
10.12,ENTREES DES TUNISIENS ﺩﺧﻮﻝ ﺍﻟﺘﻮﻧﺴﻴﻴﻦ ﺣﺴﺐ ﻃﺮﻕ ﺍﻟﻨﻘﻞ12,entrees des tunisiens 12,Ras Jedir,data,2002,950.3,False,4,confirmed,2006,140
10.12,ENTREES DES TUNISIENS ﺩﺧﻮﻝ ﺍﻟﺘﻮﻧﺴﻴﻴﻦ ﺣﺴﺐ ﻃﺮﻕ ﺍﻟﻨﻘﻞ12,entrees des tunisiens 12,Ras Jedir,data,2003,1295.3,False,3,revised,2006,140
10.12,ENTREES DES TUNISIENS ﺩﺧﻮﻝ ﺍﻟﺘﻮﻧﺴﻴﻴﻦ ﺣﺴﺐ ﻃﺮﻕ ﺍﻟﻨﻘﻞ12,entrees des tunisiens 12,Ras Jedir,data,2004,1265.6,False,2,confirmed,2006,140
10.12,ENTREES DES TUNISIENS ﺩﺧﻮﻝ ﺍﻟﺘﻮﻧﺴﻴﻴﻦ ﺣﺴﺐ ﻃﺮﻕ ﺍﻟﻨﻘﻞ12,entrees des tunisiens 12,Ras Jedir,data,2005,1099.5,False,2,confirmed,2006,140
10.12,ENTREES DES TUNISIENS ﺩﺧﻮﻝ ﺍﻟﺘﻮﻧﺴﻴﻴﻦ ﺣﺴﺐ ﻃﺮﻕ ﺍﻟﻨﻘﻞ12,entrees des tunisiens 12,Ras Jedir,data,2006,1021.2,False,1,single source,2006,140
10.12,ENTREES DES TUNISIENS ﺩﺧﻮﻝ ﺍﻟﺘﻮﻧﺴﻴﻴﻦ ﺣﺴﺐ ﻃﺮﻕ ﺍﻟﻨﻘﻞ12,entrees des tunisiens 12,Sakiet Sidi Youssef,data,1998,4.2,False,1,single source,2002,138
10.12,ENTREES DES TUNISIENS ﺩﺧﻮﻝ ﺍﻟﺘﻮﻧﺴﻴﻴﻦ ﺣﺴﺐ ﻃﺮﻕ ﺍﻟﻨﻘﻞ12,entrees des tunisiens 12,Sakiet Sidi Youssef,data,1999,3.2,False,2,confirmed,2003,138
10.12,ENTREES DES TUNISIENS ﺩﺧﻮﻝ ﺍﻟﺘﻮﻧﺴﻴﻴﻦ ﺣﺴﺐ ﻃﺮﻕ ﺍﻟﻨﻘﻞ12,entrees des tunisiens 12,Sakiet Sidi Youssef,data,2000,4.2,False,2,confirmed,2003,138
10.12,ENTREES DES TUNISIENS ﺩﺧﻮﻝ ﺍﻟﺘﻮﻧﺴﻴﻴﻦ ﺣﺴﺐ ﻃﺮﻕ ﺍﻟﻨﻘﻞ12,entrees des tunisiens 12,Sakiet Sidi Youssef,data,2001,3.8,False,3,confirmed,2005,140
10.12,ENTREES DES TUNISIENS ﺩﺧﻮﻝ ﺍﻟﺘﻮﻧﺴﻴﻴﻦ ﺣﺴﺐ ﻃﺮﻕ ﺍﻟﻨﻘﻞ12,entrees des tunisiens 12,Sakiet Sidi Youssef,data,2002,4.9,False,4,confirmed,2006,140
10.12,ENTREES DES TUNISIENS ﺩﺧﻮﻝ ﺍﻟﺘﻮﻧﺴﻴﻴﻦ ﺣﺴﺐ ﻃﺮﻕ ﺍﻟﻨﻘﻞ12,entrees des tunisiens 12,Sakiet Sidi Youssef,data,2003,6.1,False,3,confirmed,2006,140
10.12,ENTREES DES TUNISIENS ﺩﺧﻮﻝ ﺍﻟﺘﻮﻧﺴﻴﻴﻦ ﺣﺴﺐ ﻃﺮﻕ ﺍﻟﻨﻘﻞ12,entrees des tunisiens 12,Sakiet Sidi Youssef,data,2004,6.5,False,2,confirmed,2006,140
10.12,ENTREES DES TUNISIENS ﺩﺧﻮﻝ ﺍﻟﺘﻮﻧﺴﻴﻴﻦ ﺣﺴﺐ ﻃﺮﻕ ﺍﻟﻨﻘﻞ12,entrees des tunisiens 12,Sakiet Sidi Youssef,data,2005,7.2,False,2,confirmed,2006,140
10.12,ENTREES DES TUNISIENS ﺩﺧﻮﻝ ﺍﻟﺘﻮﻧﺴﻴﻴﻦ ﺣﺴﺐ ﻃﺮﻕ ﺍﻟﻨﻘﻞ12,entrees des tunisiens 12,Sakiet Sidi Youssef,data,2006,7.2,False,1,single source,2006,140
10.12,ENTREES DES TUNISIENS ﺩﺧﻮﻝ ﺍﻟﺘﻮﻧﺴﻴﻴﻦ ﺣﺴﺐ ﻃﺮﻕ ﺍﻟﻨﻘﻞ12,entrees des tunisiens 12,Sfax,data,1998,8.3,False,1,single source,2002,138
10.12,ENTREES DES TUNISIENS ﺩﺧﻮﻝ ﺍﻟﺘﻮﻧﺴﻴﻴﻦ ﺣﺴﺐ ﻃﺮﻕ ﺍﻟﻨﻘﻞ12,entrees des tunisiens 12,Sfax,data,1999,8.3,False,2,confirmed,2003,138
10.12,ENTREES DES TUNISIENS ﺩﺧﻮﻝ ﺍﻟﺘﻮﻧﺴﻴﻴﻦ ﺣﺴﺐ ﻃﺮﻕ ﺍﻟﻨﻘﻞ12,entrees des tunisiens 12,Sfax,data,2000,8.4,False,2,confirmed,2003,138
10.12,ENTREES DES TUNISIENS ﺩﺧﻮﻝ ﺍﻟﺘﻮﻧﺴﻴﻴﻦ ﺣﺴﺐ ﻃﺮﻕ ﺍﻟﻨﻘﻞ12,entrees des tunisiens 12,Sfax,data,2001,6.4,False,3,confirmed,2005,140
10.12,ENTREES DES TUNISIENS ﺩﺧﻮﻝ ﺍﻟﺘﻮﻧﺴﻴﻴﻦ ﺣﺴﺐ ﻃﺮﻕ ﺍﻟﻨﻘﻞ12,entrees des tunisiens 12,Sfax,data,2002,7.5,False,4,confirmed,2006,140
10.12,ENTREES DES TUNISIENS ﺩﺧﻮﻝ ﺍﻟﺘﻮﻧﺴﻴﻴﻦ ﺣﺴﺐ ﻃﺮﻕ ﺍﻟﻨﻘﻞ12,entrees des tunisiens 12,Sfax,data,2003,7.4,False,3,confirmed,2006,140
10.12,ENTREES DES TUNISIENS ﺩﺧﻮﻝ ﺍﻟﺘﻮﻧﺴﻴﻴﻦ ﺣﺴﺐ ﻃﺮﻕ ﺍﻟﻨﻘﻞ12,entrees des tunisiens 12,Sfax,data,2004,8.1,False,2,confirmed,2006,140
10.12,ENTREES DES TUNISIENS ﺩﺧﻮﻝ ﺍﻟﺘﻮﻧﺴﻴﻴﻦ ﺣﺴﺐ ﻃﺮﻕ ﺍﻟﻨﻘﻞ12,entrees des tunisiens 12,Sfax,data,2005,8.2,False,2,confirmed,2006,140
10.12,ENTREES DES TUNISIENS ﺩﺧﻮﻝ ﺍﻟﺘﻮﻧﺴﻴﻴﻦ ﺣﺴﺐ ﻃﺮﻕ ﺍﻟﻨﻘﻞ12,entrees des tunisiens 12,Sfax,data,2006,9.1,False,1,single source,2006,140
10.12,ENTREES DES TUNISIENS ﺩﺧﻮﻝ ﺍﻟﺘﻮﻧﺴﻴﻴﻦ ﺣﺴﺐ ﻃﺮﻕ ﺍﻟﻨﻘﻞ12,entrees des tunisiens 12,Sousse,data,2001,1.9,False,1,single source,2005,140
10.12,ENTREES DES TUNISIENS ﺩﺧﻮﻝ ﺍﻟﺘﻮﻧﺴﻴﻴﻦ ﺣﺴﺐ ﻃﺮﻕ ﺍﻟﻨﻘﻞ12,entrees des tunisiens 12,Sousse,data,2002,2.0,False,2,confirmed,2006,140
10.12,ENTREES DES TUNISIENS ﺩﺧﻮﻝ ﺍﻟﺘﻮﻧﺴﻴﻴﻦ ﺣﺴﺐ ﻃﺮﻕ ﺍﻟﻨﻘﻞ12,entrees des tunisiens 12,Sousse,data,2003,1.2,False,2,confirmed,2006,140
10.12,ENTREES DES TUNISIENS ﺩﺧﻮﻝ ﺍﻟﺘﻮﻧﺴﻴﻴﻦ ﺣﺴﺐ ﻃﺮﻕ ﺍﻟﻨﻘﻞ12,entrees des tunisiens 12,Sousse,data,2004,1.2,False,2,confirmed,2006,140
10.12,ENTREES DES TUNISIENS ﺩﺧﻮﻝ ﺍﻟﺘﻮﻧﺴﻴﻴﻦ ﺣﺴﺐ ﻃﺮﻕ ﺍﻟﻨﻘﻞ12,entrees des tunisiens 12,Sousse,data,2005,4.8,False,2,confirmed,2006,140
10.12,ENTREES DES TUNISIENS ﺩﺧﻮﻝ ﺍﻟﺘﻮﻧﺴﻴﻴﻦ ﺣﺴﺐ ﻃﺮﻕ ﺍﻟﻨﻘﻞ12,entrees des tunisiens 12,Sousse,data,2006,4.2,False,1,single source,2006,140
10.12,ENTREES DES TUNISIENS ﺩﺧﻮﻝ ﺍﻟﺘﻮﻧﺴﻴﻴﻦ ﺣﺴﺐ ﻃﺮﻕ ﺍﻟﻨﻘﻞ12,entrees des tunisiens 12,Tabarka,data,1998,2.5,False,1,single source,2002,138
10.12,ENTREES DES TUNISIENS ﺩﺧﻮﻝ ﺍﻟﺘﻮﻧﺴﻴﻴﻦ ﺣﺴﺐ ﻃﺮﻕ ﺍﻟﻨﻘﻞ12,entrees des tunisiens 12,Tabarka,data,1999,2.1,False,2,confirmed,2003,138
10.12,ENTREES DES TUNISIENS ﺩﺧﻮﻝ ﺍﻟﺘﻮﻧﺴﻴﻴﻦ ﺣﺴﺐ ﻃﺮﻕ ﺍﻟﻨﻘﻞ12,entrees des tunisiens 12,Tabarka,data,2000,2.1,False,2,confirmed,2003,138
10.12,ENTREES DES TUNISIENS ﺩﺧﻮﻝ ﺍﻟﺘﻮﻧﺴﻴﻴﻦ ﺣﺴﺐ ﻃﺮﻕ ﺍﻟﻨﻘﻞ12,entrees des tunisiens 12,Tabarka,data,2001,2.5,False,3,confirmed,2005,140
10.12,ENTREES DES TUNISIENS ﺩﺧﻮﻝ ﺍﻟﺘﻮﻧﺴﻴﻴﻦ ﺣﺴﺐ ﻃﺮﻕ ﺍﻟﻨﻘﻞ12,entrees des tunisiens 12,Tabarka,data,2002,2.8,False,4,confirmed,2006,140
10.12,ENTREES DES TUNISIENS ﺩﺧﻮﻝ ﺍﻟﺘﻮﻧﺴﻴﻴﻦ ﺣﺴﺐ ﻃﺮﻕ ﺍﻟﻨﻘﻞ12,entrees des tunisiens 12,Tabarka,data,2003,2.6,False,3,confirmed,2006,140
10.12,ENTREES DES TUNISIENS ﺩﺧﻮﻝ ﺍﻟﺘﻮﻧﺴﻴﻴﻦ ﺣﺴﺐ ﻃﺮﻕ ﺍﻟﻨﻘﻞ12,entrees des tunisiens 12,Tabarka,data,2004,2.4,False,2,confirmed,2006,140
10.12,ENTREES DES TUNISIENS ﺩﺧﻮﻝ ﺍﻟﺘﻮﻧﺴﻴﻴﻦ ﺣﺴﺐ ﻃﺮﻕ ﺍﻟﻨﻘﻞ12,entrees des tunisiens 12,Tabarka,data,2005,1.3,False,2,confirmed,2006,140
10.12,ENTREES DES TUNISIENS ﺩﺧﻮﻝ ﺍﻟﺘﻮﻧﺴﻴﻴﻦ ﺣﺴﺐ ﻃﺮﻕ ﺍﻟﻨﻘﻞ12,entrees des tunisiens 12,Tabarka,data,2006,0.4,False,1,single source,2006,140
10.12,ENTREES DES TUNISIENS ﺩﺧﻮﻝ ﺍﻟﺘﻮﻧﺴﻴﻴﻦ ﺣﺴﺐ ﻃﺮﻕ ﺍﻟﻨﻘﻞ12,entrees des tunisiens 12,Total : I + II + III,aggregate,1998,1488.0,False,1,single source,2002,138
10.12,ENTREES DES TUNISIENS ﺩﺧﻮﻝ ﺍﻟﺘﻮﻧﺴﻴﻴﻦ ﺣﺴﺐ ﻃﺮﻕ ﺍﻟﻨﻘﻞ12,entrees des tunisiens 12,Total : I + II + III,aggregate,1999,1403.7,False,2,confirmed,2003,138
