governorate,year,indicator,unit,basis,value,population_thousands,comparable,geography
Sidi Bouzid,2012,private_sports_halls,halls,per_head,8.0,423.8,0.018876828692779613,as_printed
Sidi Bouzid,2013,private_sports_halls,halls,per_head,9.0,427.3,0.021062485373274046,as_printed
Sidi Bouzid,2014,private_sports_halls,halls,per_head,15.0,430.9,0.034810860988628456,as_printed
Sidi Bouzid,2015,private_sports_halls,halls,per_head,15.0,436.1,0.0343957807842238,as_printed
Sidi Bouzid,2016,private_sports_halls,halls,per_head,15.0,440.7,0.03403675970047652,as_printed
Sidi Bouzid,2017,private_sports_halls,halls,per_head,21.0,444.8,0.047212230215827336,as_printed
Sidi Bouzid,2018,private_sports_halls,halls,per_head,21.0,448.3,0.046843631496765556,as_printed
Sidi Bouzid,2019,private_sports_halls,halls,per_head,27.0,451.6,0.059787422497785646,as_printed
Sidi Bouzid,2020,private_sports_halls,halls,per_head,27.0,455.1,0.05932762030323006,as_printed
Sidi Bouzid,2021,private_sports_halls,halls,per_head,26.0,457.5,0.05683060109289618,as_printed
Sidi Bouzid,2022,private_sports_halls,halls,per_head,41.0,459.1,0.08930516227401437,as_printed
Sidi Bouzid,2023,private_sports_halls,halls,per_head,45.0,460.5,0.09771986970684039,as_printed
Siliana,2007,private_sports_halls,halls,per_head,5.0,233.3,0.02143163309044149,as_printed
Siliana,2008,private_sports_halls,halls,per_head,6.0,233.3,0.02571795970852979,as_printed
Siliana,2009,private_sports_halls,halls,per_head,6.0,234.1,0.025630072618539085,as_printed
Siliana,2010,private_sports_halls,halls,per_head,6.0,228.5,0.0262582056892779,as_printed
Siliana,2011,private_sports_halls,halls,per_head,6.0,227.4,0.026385224274406333,as_printed
Siliana,2012,private_sports_halls,halls,per_head,11.0,226.2,0.048629531388152084,as_printed
Siliana,2013,private_sports_halls,halls,per_head,11.0,224.9,0.048910626945309024,as_printed
Siliana,2014,private_sports_halls,halls,per_head,10.0,223.4,0.044762757385854966,as_printed
Siliana,2015,private_sports_halls,halls,per_head,10.0,224.9,0.044464206313917294,as_printed
Siliana,2016,private_sports_halls,halls,per_head,10.0,225.9,0.04426737494466578,as_printed
Siliana,2017,private_sports_halls,halls,per_head,20.0,226.7,0.0882223202470225,as_printed
Siliana,2018,private_sports_halls,halls,per_head,20.0,226.9,0.08814455707360071,as_printed
Siliana,2019,private_sports_halls,halls,per_head,19.0,227.2,0.08362676056338028,as_printed
Siliana,2020,private_sports_halls,halls,per_head,20.0,228.0,0.08771929824561403,as_printed
Siliana,2021,private_sports_halls,halls,per_head,20.0,228.7,0.08745080891998251,as_printed
Siliana,2022,private_sports_halls,halls,per_head,19.0,229.0,0.08296943231441048,as_printed
Siliana,2023,private_sports_halls,halls,per_head,25.0,229.2,0.10907504363001745,as_printed
Sousse,2007,private_sports_halls,halls,per_head,42.0,579.0,0.07253886010362694,as_printed
Sousse,2008,private_sports_halls,halls,per_head,48.0,590.1,0.0813421453990849,as_printed
Sousse,2009,private_sports_halls,halls,per_head,44.0,600.4,0.07328447701532312,as_printed
Sousse,2010,private_sports_halls,halls,per_head,47.0,621.8,0.07558700546799614,as_printed
Sousse,2011,private_sports_halls,halls,per_head,44.0,635.1,0.06928042827901118,as_printed
Sousse,2012,private_sports_halls,halls,per_head,52.0,648.7,0.08016032064128256,as_printed
Sousse,2013,private_sports_halls,halls,per_head,54.0,662.5,0.08150943396226415,as_printed
Sousse,2014,private_sports_halls,halls,per_head,82.0,677.5,0.12103321033210332,as_printed
Sousse,2015,private_sports_halls,halls,per_head,86.0,690.7,0.12451136528159837,as_printed
Sousse,2016,private_sports_halls,halls,per_head,86.0,702.9,0.12235026319533363,as_printed
Sousse,2017,private_sports_halls,halls,per_head,112.0,714.7,0.15670910871694416,as_printed
Sousse,2018,private_sports_halls,halls,per_head,112.0,725.6,0.1543550165380375,as_printed
Sousse,2019,private_sports_halls,halls,per_head,85.0,735.7,0.1155362240043496,as_printed
Sousse,2020,private_sports_halls,halls,per_head,96.0,743.3,0.12915377371182565,as_printed
Sousse,2021,private_sports_halls,halls,per_head,96.0,747.9,0.1283594063377457,as_printed
Sousse,2022,private_sports_halls,halls,per_head,62.0,751.7,0.08247971265132366,as_printed
Sousse,2023,private_sports_halls,halls,per_head,62.0,755.4,0.08207572147206778,as_printed
Tataouine,2007,private_sports_halls,halls,per_head,4.0,144.3,0.02772002772002772,as_printed
Tataouine,2008,private_sports_halls,halls,per_head,4.0,144.6,0.027662517289073308,as_printed
Tataouine,2009,private_sports_halls,halls,per_head,4.0,145.8,0.027434842249657063,as_printed
Tataouine,2010,private_sports_halls,halls,per_head,6.0,147.5,0.04067796610169491,as_printed
Tataouine,2011,private_sports_halls,halls,per_head,7.0,148.1,0.04726536124240378,as_printed
Tataouine,2012,private_sports_halls,halls,per_head,8.0,148.6,0.05383580080753701,as_printed
Tataouine,2013,private_sports_halls,halls,per_head,9.0,149.2,0.060321715817694375,as_printed
Tataouine,2014,private_sports_halls,halls,per_head,5.0,149.5,0.033444816053511704,as_printed
Tataouine,2015,private_sports_halls,halls,per_head,5.0,149.9,0.0333555703802535,as_printed
Tataouine,2016,private_sports_halls,halls,per_head,5.0,150.1,0.033311125916055964,as_printed
Tataouine,2017,private_sports_halls,halls,per_head,9.0,150.3,0.05988023952095808,as_printed
Tataouine,2018,private_sports_halls,halls,per_head,9.0,150.5,0.059800664451827246,as_printed
Tataouine,2019,private_sports_halls,halls,per_head,12.0,150.8,0.07957559681697612,as_printed
Tataouine,2020,private_sports_halls,halls,per_head,18.0,151.3,0.11896893588896232,as_printed
Tataouine,2021,private_sports_halls,halls,per_head,18.0,151.7,0.11865524060646013,as_printed
Tataouine,2022,private_sports_halls,halls,per_head,12.0,152.0,0.07894736842105263,as_printed
Tataouine,2023,private_sports_halls,halls,per_head,15.0,152.1,0.09861932938856016,as_printed
Tozeur,2007,private_sports_halls,halls,per_head,4.0,100.3,0.03988035892323031,as_printed
Tozeur,2008,private_sports_halls,halls,per_head,7.0,101.3,0.06910167818361303,as_printed
Tozeur,2009,private_sports_halls,halls,per_head,6.0,102.3,0.05865102639296188,as_printed
Tozeur,2010,private_sports_halls,halls,per_head,6.0,103.9,0.05774783445620789,as_printed
Tozeur,2011,private_sports_halls,halls,per_head,6.0,104.9,0.05719733079122974,as_printed
Tozeur,2012,private_sports_halls,halls,per_head,7.0,106.0,0.0660377358490566,as_printed
Tozeur,2013,private_sports_halls,halls,per_head,8.0,107.1,0.07469654528478058,as_printed
Tozeur,2014,private_sports_halls,halls,per_head,6.0,108.2,0.05545286506469501,as_printed
Tozeur,2015,private_sports_halls,halls,per_head,6.0,109.6,0.05474452554744526,as_printed
Tozeur,2016,private_sports_halls,halls,per_head,6.0,110.9,0.05410279531109107,as_printed
Tozeur,2017,private_sports_halls,halls,per_head,10.0,112.2,0.08912655971479501,as_printed
Tozeur,2018,private_sports_halls,halls,per_head,10.0,113.3,0.088261253309797,as_printed
Tozeur,2019,private_sports_halls,halls,per_head,8.0,114.3,0.0699912510936133,as_printed
Tozeur,2020,private_sports_halls,halls,per_head,8.0,115.1,0.06950477845351868,as_printed
Tozeur,2021,private_sports_halls,halls,per_head,17.0,115.7,0.14693171996542784,as_printed
Tozeur,2022,private_sports_halls,halls,per_head,15.0,116.1,0.12919896640826875,as_printed
Tozeur,2023,private_sports_halls,halls,per_head,20.0,116.5,0.17167381974248927,as_printed
Tunis,2007,private_sports_halls,halls,per_head,79.0,991.3,0.0796933319882982,as_printed
Tunis,2008,private_sports_halls,halls,per_head,63.0,993.9,0.06338665861756716,as_printed
Tunis,2009,private_sports_halls,halls,per_head,75.0,996.4,0.07527097551184264,as_printed
Tunis,2010,private_sports_halls,halls,per_head,79.0,1029.2,0.07675864749319859,as_printed
Tunis,2011,private_sports_halls,halls,per_head,87.0,1036.5,0.08393632416787265,as_printed
Tunis,2012,private_sports_halls,halls,per_head,87.0,1043.8,0.08334930063230504,as_printed
Tunis,2013,private_sports_halls,halls,per_head,90.0,1051.2,0.08561643835616438,as_printed
Tunis,2014,private_sports_halls,halls,per_head,88.0,1057.8,0.0831915295897145,as_printed
Tunis,2015,private_sports_halls,halls,per_head,128.0,1063.6,0.12034599473486274,as_printed
Tunis,2016,private_sports_halls,halls,per_head,128.0,1065.9,0.12008631203677643,as_printed
Tunis,2017,private_sports_halls,halls,per_head,172.0,1068.1,0.16103361108510442,as_printed
Tunis,2018,private_sports_halls,halls,per_head,172.0,1069.6,0.16080777860882575,as_printed
Tunis,2019,private_sports_halls,halls,per_head,199.0,1071.2,0.1857729648991785,as_printed
Tunis,2020,private_sports_halls,halls,per_head,199.0,1073.2,0.18542676108833395,as_printed
Tunis,2021,private_sports_halls,halls,per_head,204.0,1075.0,0.18976744186046512,as_printed
Tunis,2022,private_sports_halls,halls,per_head,222.0,1077.1,0.2061089963791663,as_printed
Tunis,2023,private_sports_halls,halls,per_head,234.0,1079.3,0.2168071898452701,as_printed
Zaghouan,2007,private_sports_halls,halls,per_head,8.0,165.5,0.04833836858006042,as_printed
Zaghouan,2008,private_sports_halls,halls,per_head,8.0,167.0,0.04790419161676647,as_printed
Zaghouan,2009,private_sports_halls,halls,per_head,7.0,169.4,0.04132231404958678,as_printed
Zaghouan,2010,private_sports_halls,halls,per_head,8.0,170.8,0.046838407494145196,as_printed
Zaghouan,2011,private_sports_halls,halls,per_head,8.0,172.4,0.04640371229698376,as_printed
Zaghouan,2012,private_sports_halls,halls,per_head,7.0,174.0,0.040229885057471264,as_printed
Zaghouan,2013,private_sports_halls,halls,per_head,8.0,175.7,0.04553215708594195,as_printed
Zaghouan,2014,private_sports_halls,halls,per_head,12.0,177.4,0.06764374295377677,as_printed
Zaghouan,2015,private_sports_halls,halls,per_head,12.0,179.9,0.06670372429127293,as_printed
Zaghouan,2016,private_sports_halls,halls,per_head,12.0,181.9,0.06597031335898845,as_printed
Zaghouan,2017,private_sports_halls,halls,per_head,15.0,184.0,0.08152173913043478,as_printed
Zaghouan,2018,private_sports_halls,halls,per_head,15.0,185.9,0.08068854222700376,as_printed
Zaghouan,2019,private_sports_halls,halls,per_head,11.0,187.7,0.05860415556739478,as_printed
Zaghouan,2020,private_sports_halls,halls,per_head,16.0,189.2,0.08456659619450317,as_printed
Zaghouan,2021,private_sports_halls,halls,per_head,16.0,190.1,0.08416622830089426,as_printed
Zaghouan,2022,private_sports_halls,halls,per_head,17.0,190.7,0.08914525432616675,as_printed
Zaghouan,2023,private_sports_halls,halls,per_head,17.0,191.3,0.08886565603763721,as_printed
Ariana,2005,public_libraries,libraries,per_head,10.0,435.9,0.022941041523285157,as_printed
Ariana,2006,public_libraries,libraries,per_head,10.0,447.3,0.022356360384529397,as_printed
Ariana,2007,public_libraries,libraries,per_head,10.0,460.3,0.021724961981316532,as_printed
Ariana,2008,public_libraries,libraries,per_head,10.0,473.2,0.021132713440405747,as_printed
Ariana,2009,public_libraries,libraries,per_head,10.0,483.5,0.020682523267838676,as_printed
Ariana,2010,public_libraries,libraries,per_head,10.0,512.6,0.01950838860710105,as_printed
Ariana,2011,public_libraries,libraries,per_head,10.0,528.4,0.018925056775170326,as_printed
Ariana,2012,public_libraries,libraries,per_head,10.0,544.4,0.018368846436443792,as_printed
Ariana,2013,public_libraries,libraries,per_head,11.0,560.8,0.019614835948644795,as_printed
Ariana,2014,public_libraries,libraries,per_head,11.0,579.3,0.018988434317279475,as_printed
Ariana,2015,public_libraries,libraries,per_head,11.0,596.0,0.018456375838926176,as_printed
Ariana,2016,public_libraries,libraries,per_head,11.0,611.9,0.017976793593724467,as_printed
Ariana,2017,public_libraries,libraries,per_head,12.0,627.1,0.019135704034444267,as_printed
Ariana,2018,public_libraries,libraries,per_head,12.0,641.4,0.018709073900841908,as_printed
Ariana,2019,public_libraries,libraries,per_head,12.0,654.3,0.018340210912425495,as_printed
Ariana,2020,public_libraries,libraries,per_head,12.0,662.7,0.01810774105930285,as_printed
Ariana,2021,public_libraries,libraries,per_head,12.0,667.4,0.017980221756068327,as_printed
Ariana,2022,public_libraries,libraries,per_head,12.0,671.7,0.01786511835640911,as_printed
Ariana,2023,public_libraries,libraries,per_head,12.0,676.1,0.017748853719863924,as_printed
Ben Arous,2005,public_libraries,libraries,per_head,16.0,520.2,0.03075740099961553,as_printed
Ben Arous,2006,public_libraries,libraries,per_head,16.0,531.1,0.030126153266804744,as_printed
Ben Arous,2007,public_libraries,libraries,per_head,16.0,543.6,0.029433406916850625,as_printed
Ben Arous,2008,public_libraries,libraries,per_head,16.0,555.4,0.028808066258552395,as_printed
Ben Arous,2009,public_libraries,libraries,per_head,16.0,565.5,0.028293545534924844,as_printed
Ben Arous,2010,public_libraries,libraries,per_head,16.0,580.4,0.027567195037904894,as_printed
Ben Arous,2011,public_libraries,libraries,per_head,16.0,593.3,0.026967807180178664,as_printed
Ben Arous,2012,public_libraries,libraries,per_head,16.0,606.4,0.026385224274406333,as_printed
Ben Arous,2013,public_libraries,libraries,per_head,17.0,619.7,0.02743262869130224,as_printed
Ben Arous,2014,public_libraries,libraries,per_head,17.0,634.6,0.026788528206744405,as_printed
Ben Arous,2015,public_libraries,libraries,per_head,17.0,649.2,0.02618607516943931,as_printed
Ben Arous,2016,public_libraries,libraries,per_head,17.0,663.1,0.02563715879957774,as_printed
Ben Arous,2017,public_libraries,libraries,per_head,19.0,676.8,0.02807328605200946,as_printed
Ben Arous,2018,public_libraries,libraries,per_head,19.0,690.0,0.02753623188405797,as_printed
Ben Arous,2019,public_libraries,libraries,per_head,19.0,702.0,0.027065527065527065,as_printed
Ben Arous,2020,public_libraries,libraries,per_head,19.0,710.5,0.02674173117522871,as_printed
Ben Arous,2021,public_libraries,libraries,per_head,19.0,715.5,0.026554856743535988,as_printed
Ben Arous,2022,public_libraries,libraries,per_head,19.0,719.7,0.026399888842573292,as_printed
Ben Arous,2023,public_libraries,libraries,per_head,19.0,723.9,0.026246719160104987,as_printed
Bizerte,2005,public_libraries,libraries,per_head,19.0,529.3,0.03589646703192897,as_printed
Bizerte,2006,public_libraries,libraries,per_head,19.0,532.8,0.03566066066066066,as_printed
Bizerte,2007,public_libraries,libraries,per_head,19.0,536.0,0.03544776119402985,as_printed
Bizerte,2008,public_libraries,libraries,per_head,19.0,539.0,0.03525046382189239,as_printed
Bizerte,2009,public_libraries,libraries,per_head,19.0,543.2,0.03497790868924889,as_printed
Bizerte,2010,public_libraries,libraries,per_head,19.0,551.5,0.03445149592021759,as_printed
Bizerte,2011,public_libraries,libraries,per_head,19.0,555.9,0.03417880913833424,as_printed
Bizerte,2012,public_libraries,libraries,per_head,19.0,560.4,0.03390435403283369,as_printed
Bizerte,2013,public_libraries,libraries,per_head,19.0,564.9,0.03363427155248717,as_printed
Bizerte,2014,public_libraries,libraries,per_head,19.0,569.5,0.033362598770851626,as_printed
Bizerte,2015,public_libraries,libraries,per_head,19.0,575.7,0.033003300330033,as_printed
Bizerte,2016,public_libraries,libraries,per_head,19.0,580.2,0.03274732850741124,as_printed
Bizerte,2017,public_libraries,libraries,per_head,20.0,584.6,0.034211426616489904,as_printed
Bizerte,2018,public_libraries,libraries,per_head,23.0,588.4,0.03908905506458192,as_printed
Bizerte,2019,public_libraries,libraries,per_head,23.0,591.9,0.03885791518837642,as_printed
Bizerte,2020,public_libraries,libraries,per_head,23.0,595.2,0.03864247311827957,as_printed
Bizerte,2021,public_libraries,libraries,per_head,24.0,597.5,0.0401673640167364,as_printed
Bizerte,2022,public_libraries,libraries,per_head,24.0,599.1,0.0400600901352028,as_printed
Bizerte,2023,public_libraries,libraries,per_head,24.0,600.7,0.03995338771433327,as_printed
Béja,2005,public_libraries,libraries,per_head,12.0,304.0,0.039473684210526314,as_printed
Béja,2006,public_libraries,libraries,per_head,12.0,303.8,0.03949967083607636,as_printed
Béja,2007,public_libraries,libraries,per_head,13.0,303.7,0.04280540006585446,as_printed
Béja,2008,public_libraries,libraries,per_head,13.0,304.4,0.04270696452036794,as_printed
Béja,2009,public_libraries,libraries,per_head,13.0,304.7,0.0426649163111257,as_printed
Béja,2010,public_libraries,libraries,per_head,13.0,304.8,0.0426509186351706,as_printed
Béja,2011,public_libraries,libraries,per_head,13.0,304.6,0.042678923177938276,as_printed
Béja,2012,public_libraries,libraries,per_head,13.0,304.3,0.04272099901413079,as_printed
Béja,2013,public_libraries,libraries,per_head,13.0,304.0,0.04276315789473684,as_printed
Béja,2014,public_libraries,libraries,per_head,15.0,303.4,0.04943968358602505,as_printed
Béja,2015,public_libraries,libraries,per_head,16.0,305.0,0.05245901639344262,as_printed
Béja,2016,public_libraries,libraries,per_head,16.0,305.5,0.05237315875613748,as_printed
Béja,2017,public_libraries,libraries,per_head,16.0,306.0,0.05228758169934641,as_printed
Béja,2018,public_libraries,libraries,per_head,16.0,306.4,0.05221932114882507,as_printed
Béja,2019,public_libraries,libraries,per_head,17.0,306.8,0.05541069100391134,as_printed
Béja,2020,public_libraries,libraries,per_head,17.0,307.5,0.055284552845528454,as_printed
Béja,2021,public_libraries,libraries,per_head,17.0,308.1,0.055176890619928594,as_printed
Béja,2022,public_libraries,libraries,per_head,17.0,308.5,0.055105348460291734,as_printed
